Date	SST	SSS	NO3	PO4	Si	Fe	Chl-a	Oxygen	SPCO2
03/04/2023	28.87823868	32.75452805	0.002352846	0.120322399	2.996520758	0.001154394	0.113487907	200.8482208	39.96203232
04/04/2023	28.89123917	32.73622894	0.002517128	0.115562446	3.102063894	0.001169129	0.113419123	201.0625458	39.85268402
05/04/2023	28.79765129	32.75963593	0.002350024	0.114037208	3.150220394	0.001169445	0.112768881	201.2751007	39.63291168
06/04/2023	28.67188835	32.79528046	0.002332898	0.113258258	3.177975655	0.001168587	0.111692674	201.4692841	39.40382767
07/04/2023	28.76629639	32.78335953	0.00200022	0.112044513	3.210903406	0.001167777	0.112326078	201.5592957	39.54066467
08/04/2023	28.80476761	32.80181503	0.001580232	0.117761798	3.133361578	0.001124252	0.111879177	201.7675018	40.1958046
09/04/2023	29.06412506	32.87898636	0.001934937	0.124533296	2.99772191	0.001061559	0.112189494	201.5149078	40.85906982
10/04/2023	29.61484146	32.92434311	0.0035646	0.124876857	2.974303007	0.001048645	0.113360211	201.2547607	41.50387192
11/04/2023	29.79080772	32.85439301	0.00427587	0.121447973	3.001999378	0.001060743	0.116479538	201.036499	41.92172241
12/04/2023	29.5657196	32.82308197	0.003045382	0.118423238	3.033753872	0.001075187	0.116667092	200.8839264	41.8377533
13/04/2023	29.57792473	32.85417557	0.002992488	0.117835268	3.037956715	0.001075742	0.117708288	200.7241364	41.71159363
14/04/2023	29.94142342	32.83272552	0.004088215	0.117186449	3.107642889	0.001071743	0.123889178	200.1688843	42.10603333
15/04/2023	29.76688194	32.90896225	0.003864268	0.117256984	3.173278809	0.001080789	0.124643765	200.2902985	41.98047256
16/04/2023	30.20524216	33.02751541	0.004813962	0.118770018	3.067903757	0.001064499	0.121472962	200.5462799	41.92217636
17/04/2023	30.2519722	33.05382919	0.004562638	0.120368727	2.949464321	0.00101256	0.119418539	200.5106659	42.4937439
18/04/2023	29.98852921	32.99713516	0.003347052	0.12110211	2.899677753	0.000996406	0.11573571	200.6025696	42.33813095
19/04/2023	30.10684586	32.96640778	0.003384701	0.120401323	2.889940023	0.000994743	0.115077332	200.4888306	42.0828743
20/04/2023	29.81720734	32.74683762	0.003747523	0.118270613	2.90974021	0.001012085	0.116842948	200.3798523	41.75908661
21/04/2023	29.89881134	32.85672379	0.003685924	0.115191646	2.973623276	0.001048147	0.120684609	200.4131165	41.46793747
22/04/2023	29.91149521	32.84891891	0.00302781	0.11303217	3.032569885	0.001078851	0.123266764	200.449295	41.53060913
23/04/2023	30.00736237	32.84976959	0.003024716	0.111954816	3.064484596	0.001101826	0.124900892	200.450119	41.6783371
24/04/2023	29.92617226	32.86376953	0.002878454	0.111175776	3.089297771	0.001125704	0.126467526	200.6402893	41.62876511
25/04/2023	30.24348831	32.86028671	0.004383021	0.110180132	3.128640652	0.001156598	0.130885467	200.6249084	41.67341232
26/04/2023	30.21921539	32.86673355	0.004292383	0.10968022	3.156965971	0.001186148	0.134685263	200.5115356	41.77241135
27/04/2023	30.03672028	32.89431763	0.002964631	0.110239826	3.126242399	0.001191612	0.131462559	200.5212097	41.36088181
28/04/2023	29.95201302	32.91418457	0.002308529	0.110529408	3.069591999	0.001168988	0.12786898	200.233139	41.02002716
29/04/2023	30.07043648	32.95057678	0.002543197	0.109986193	3.031772614	0.001147557	0.127628639	199.9455566	41.17969513
30/04/2023	30.08868027	32.97509003	0.002533841	0.109730117	3.014021158	0.001139539	0.127439126	200.0491791	41.37363052
01/05/2023	30.02111244	33.00814438	0.002213085	0.110809572	2.992833376	0.001130226	0.125364155	200.0496674	41.29482269
02/05/2023	29.82872391	33.01041794	0.001906104	0.114800915	2.945899487	0.00110476	0.119389035	200.070816	40.99264145
03/05/2023	29.75378609	33.06229401	0.001657669	0.121165417	2.886497498	0.001074556	0.113951944	200.1259766	40.69426346
04/05/2023	29.72802353	33.12008286	0.001886579	0.125975356	2.847462654	0.001057797	0.112876363	200.0431366	40.59911346
05/05/2023	29.66391563	33.15181732	0.002734885	0.127071142	2.835074663	0.001052144	0.114022233	199.931427	40.43941116
06/05/2023	30.0063343	33.17809296	0.003695842	0.126625702	2.826570034	0.001043676	0.116895616	199.7844696	40.65923309
07/05/2023	29.68168259	33.11369324	0.003026176	0.128589094	2.794675589	0.00101409	0.117361017	199.4321594	40.68251038
08/05/2023	29.66294098	33.13232803	0.00342452	0.130002722	2.770289183	0.000991815	0.118845955	199.0130005	40.47460556
09/05/2023	29.75479889	33.12182999	0.004315136	0.129284471	2.757714748	0.000986736	0.122111648	198.5616913	40.49668884
10/05/2023	29.55945969	33.12796021	0.003169768	0.129727021	2.747755051	0.000978983	0.120850168	198.4179077	40.22826767
11/05/2023	29.46006203	33.08860397	0.00204991	0.131175309	2.740135908	0.000969248	0.115068957	198.4125519	40.12430954
12/05/2023	29.28860664	33.15557098	0.001593654	0.133667395	2.736709595	0.000968089	0.109341189	198.736084	40.17153931
13/05/2023	29.15335274	33.24531555	0.002505433	0.137089595	2.724378347	0.000975835	0.106022477	198.6119537	39.70124435
14/05/2023	29.20153618	33.15252686	0.004231765	0.136038214	2.704466105	0.000987959	0.10671521	197.8578033	38.94711304
15/05/2023	29.15826797	33.05102158	0.00300406	0.134825319	2.700210094	0.000979399	0.107365564	198.2813416	38.86834335
16/05/2023	29.18401527	33.13651276	0.002098892	0.13518025	2.706384897	0.000956617	0.105303489	198.8944397	39.45556641
17/05/2023	29.20567322	33.27339554	0.001711442	0.136614114	2.731225014	0.000944545	0.103830934	199.2470093	39.86833191
18/05/2023	29.08810997	33.42414093	0.001552631	0.141611308	2.721833944	0.000930328	0.103092551	199.5723877	39.78506088
19/05/2023	28.97615242	33.48092651	0.001507594	0.144352838	2.693897963	0.000919605	0.102779232	199.9593201	39.69399643
20/05/2023	28.93371964	33.53482056	0.001624545	0.143978834	2.680040836	0.000917726	0.103583008	200.1827087	39.58939743
21/05/2023	29.12107468	33.55291748	0.001982039	0.142710641	2.675523043	0.000912668	0.104738392	200.2268524	39.65254211
22/05/2023	28.81439209	33.56573868	0.001577761	0.143940955	2.670858622	0.000893145	0.102867946	200.0186462	39.45707321
23/05/2023	28.58778	33.60492706	0.001981681	0.147908211	2.657230854	0.000876155	0.104206562	199.9680481	38.98827744
24/05/2023	28.53580856	33.72006607	0.001638611	0.150622115	2.63147068	0.000863865	0.11066971	200.3569641	38.91979218
25/05/2023	28.49510574	33.84157944	0.001414924	0.14880912	2.706358671	0.000923228	0.114656284	200.539856	38.99545288
26/05/2023	28.59604073	33.83480835	0.001509385	0.145926476	2.823266506	0.001031187	0.116551585	200.6962891	39.02571106
27/05/2023	28.5850563	33.85794067	0.001525843	0.147845611	2.794080257	0.001026888	0.120508149	200.910675	39.03870773
28/05/2023	28.56589699	33.88896561	0.00144773	0.152563006	2.681610823	0.000933278	0.122674659	200.9982452	39.10836411
29/05/2023	28.51856613	33.93360519	0.001308874	0.156048492	2.62143445	0.000872509	0.122673385	200.9659882	39.02358627
30/05/2023	28.43090439	34.00191879	0.001403547	0.157271564	2.593261957	0.000865084	0.128155366	201.13591	38.91520691
31/05/2023	28.37242317	34.11997223	0.002016013	0.157649621	2.588133335	0.000899777	0.135127813	201.3505859	38.92117691
01/06/2023	28.38184929	34.19921494	0.002645976	0.157581791	2.609023809	0.000951082	0.139672428	201.4966736	38.90977478
02/06/2023	28.42414093	34.22956085	0.002632183	0.15764688	2.62681365	0.000978832	0.145204976	201.6373901	38.93789673
03/06/2023	28.39009094	34.24504852	0.002186798	0.158655688	2.621752977	0.000969061	0.149036437	201.6936493	38.95731735
04/06/2023	28.32704735	34.280159	0.00168041	0.159546643	2.621170998	0.00095464	0.143396586	201.6238861	38.93566513
05/06/2023	28.26688576	34.29472733	0.001578775	0.159966365	2.627267361	0.00094883	0.139436319	201.5992889	38.89977646
06/06/2023	28.3010788	34.25903702	0.00178341	0.16020599	2.630506992	0.000941761	0.140014857	201.6354065	38.89532089
07/06/2023	28.53706551	34.22227859	0.002743968	0.159892276	2.646055222	0.000943656	0.138314024	201.6433258	39.0749855
08/06/2023	28.67662048	34.21756363	0.00314013	0.159060106	2.677862167	0.000951294	0.13470152	201.4894562	39.29528427
09/06/2023	28.580019	34.22599411	0.001980094	0.15871492	2.702362537	0.000955015	0.129820377	201.2925262	39.20538712
10/06/2023	28.46581268	34.22402573	0.001385984	0.159314319	2.713706255	0.000952402	0.128717348	201.2814484	38.91717911
11/06/2023	28.32147789	34.26154709	0.001584243	0.160115376	2.67782855	0.000936926	0.132232726	201.2802277	38.7150116
12/06/2023	28.21026611	34.3145256	0.002049142	0.160806045	2.606324911	0.000913193	0.141928643	201.2472076	38.64840698
13/06/2023	28.19156075	34.35250854	0.001864622	0.160666779	2.564009428	0.000899124	0.144380808	201.3340607	38.6871109
14/06/2023	28.23389816	34.33878708	0.001716402	0.160588592	2.563142538	0.000893119	0.139958069	201.4055634	38.72694778
15/06/2023	28.12948036	34.33458328	0.001714109	0.161005616	2.572789192	0.000891958	0.137894168	201.3977661	38.63443375
16/06/2023	28.06943703	34.37295914	0.001665252	0.161068395	2.558118105	0.000883967	0.139628768	201.4281921	38.53210449
17/06/2023	28.06978607	34.39080429	0.001750461	0.161075771	2.517596006	0.000871538	0.139369458	201.4424896	38.55935287
18/06/2023	28.03142548	34.36273956	0.001763215	0.161478549	2.487175703	0.000859235	0.140934736	201.5352783	38.5007019
19/06/2023	28.05040359	34.36671448	0.001789325	0.161601812	2.477374792	0.000849135	0.1394604	201.6491852	38.46004486
20/06/2023	28.0607357	34.38733292	0.001842961	0.161297411	2.480788946	0.000846199	0.133979797	201.7093658	38.52721024
21/06/2023	27.98680115	34.38715363	0.001955132	0.161076263	2.482911587	0.000844909	0.13005963	201.7513733	38.46410751
22/06/2023	28.05410576	34.37022781	0.002268774	0.160718426	2.479491234	0.000843261	0.128880233	201.8030548	38.48326492
23/06/2023	28.07233238	34.3710289	0.002313248	0.160196856	2.480066061	0.000842784	0.12661323	201.8400269	38.5905304
24/06/2023	28.12110329	34.40144348	0.002336517	0.159792662	2.488283634	0.000842424	0.125185385	201.8240356	38.67617035
25/06/2023	28.15353966	34.42961121	0.002437873	0.159473136	2.495446205	0.000841788	0.124236859	201.8021851	38.77441406
26/06/2023	28.28609085	34.4757576	0.00316806	0.159150586	2.491978884	0.000839766	0.124113902	201.7403259	38.94042587
27/06/2023	28.38209343	34.52801132	0.003699203	0.158908725	2.476113558	0.00083667	0.12497618	201.5259552	39.14006424
28/06/2023	28.35288429	34.5586319	0.002999407	0.159706622	2.473765135	0.000836514	0.124478646	201.4621887	39.15153122
29/06/2023	28.37723732	34.63070679	0.002313076	0.161808535	2.499211788	0.000839879	0.122952648	201.490097	39.04141617
30/06/2023	28.46184349	34.69916534	0.002282248	0.162565589	2.512517214	0.0008413	0.122251295	201.4487915	39.00831604
01/07/2023	28.45899963	34.69691849	0.002519543	0.164438382	2.48720336	0.000841813	0.121939816	201.4588928	39.06034088
02/07/2023	28.3791275	34.59815598	0.002784322	0.170961022	2.416581869	0.0008485	0.123346105	201.6719818	39.17016602
03/07/2023	28.43361092	34.58746338	0.002593432	0.181370303	2.320865631	0.000867688	0.127182469	202.0114899	39.30428314
04/07/2023	28.47584534	34.51495361	0.002539647	0.188976407	2.263197422	0.000891142	0.130703077	202.1689606	39.36115646
05/07/2023	28.44245911	34.47011948	0.002584793	0.192443311	2.243000269	0.000908248	0.131009236	202.129364	39.39456558
06/07/2023	28.34186935	34.42153168	0.002500504	0.196196392	2.209748268	0.000924882	0.131359667	202.1381226	39.3657074
07/07/2023	28.22771072	34.42829132	0.002224542	0.200031638	2.182256699	0.000940745	0.132913038	202.1591797	39.31680298
08/07/2023	28.09168816	34.44315338	0.002188985	0.198624775	2.203962564	0.000932552	0.13252829	202.0054626	39.23041916
09/07/2023	27.94054222	34.46535492	0.002539069	0.193387538	2.252495527	0.000908699	0.132955864	201.8630066	39.0121727
10/07/2023	27.88754654	34.45201111	0.002906536	0.185398474	2.301346302	0.00088551	0.132476971	201.5857086	38.72038269
11/07/2023	27.79812813	34.41141129	0.002941116	0.181050688	2.316471338	0.000870354	0.130946681	201.4678192	38.5568161
12/07/2023	27.72931862	34.4177742	0.002851157	0.183263645	2.29173255	0.000859003	0.136570364	201.6365814	38.4997406
13/07/2023	27.67900467	34.43191528	0.002877932	0.185125798	2.273916483	0.000848383	0.145634383	201.8725281	38.41821671
14/07/2023	27.66442108	34.44155121	0.002738905	0.183788687	2.277215004	0.000838772	0.150584742	202.0608673	38.33221436
15/07/2023	27.68581581	34.4408989	0.002673991	0.182157636	2.276889324	0.00083226	0.152143419	202.2273102	38.32235336
16/07/2023	27.67695236	34.43471527	0.002806554	0.183572859	2.260740995	0.000831374	0.150264829	202.3983917	38.35886765
17/07/2023	27.58257294	34.45000076	0.004079739	0.185545594	2.248617172	0.000819226	0.165426135	202.5690765	38.25337601
18/07/2023	27.63166428	34.4897995	0.003453398	0.183305457	2.26018548	0.000807689	0.168209881	202.6602936	38.16391373
19/07/2023	27.62491226	34.54496384	0.002662359	0.180572495	2.261582851	0.000801054	0.159490123	202.7310791	38.23504257
20/07/2023	27.62327194	34.55620575	0.002506796	0.180107623	2.252039194	0.000797394	0.152738214	202.8226929	38.26638031
21/07/2023	27.64192772	34.55860901	0.00248457	0.180584103	2.245520353	0.000792539	0.14971748	202.9051514	38.24914551
22/07/2023	27.63678551	34.59892654	0.002427999	0.180400059	2.242896318	0.000786207	0.146474004	202.9698792	38.22439957
23/07/2023	27.59054184	34.63536072	0.002394673	0.180268943	2.237643957	0.000781142	0.143234298	203.011734	38.21733856
24/07/2023	27.4002018	34.67044067	0.003207102	0.183293521	2.207813978	0.000764843	0.15874891	203.1694183	38.14200211
25/07/2023	27.20262337	34.6734848	0.006730547	0.190430015	2.15733695	0.000748956	0.195834473	203.6593018	38.01805115
26/07/2023	27.18725204	34.63696289	0.011317481	0.19816035	2.130341768	0.00074854	0.235577166	204.4877167	37.95709991
27/07/2023	27.13968468	34.6309166	0.014743105	0.201685444	2.128370285	0.000757461	0.253208786	205.1337433	37.81573868
28/07/2023	27.17721939	34.64508438	0.011047904	0.202376783	2.126254797	0.000755304	0.244822487	205.5004425	37.71434784
29/07/2023	27.17316437	34.67094803	0.00696901	0.20424442	2.117235661	0.000756362	0.229035452	205.7931061	37.77677155
30/07/2023	27.05745506	34.71321869	0.006632963	0.208221391	2.104288816	0.000762502	0.229912192	206.080246	37.7664032
31/07/2023	26.94616127	34.75250626	0.007847662	0.210639641	2.094510317	0.000767711	0.238471001	206.3655701	37.65837479
01/08/2023	26.86233139	34.7692337	0.009084582	0.209817603	2.087846994	0.000770529	0.242956743	206.6094055	37.4805603
02/08/2023	26.85602951	34.80089569	0.008587234	0.207454622	2.08127737	0.000765732	0.24446176	206.7615662	37.39837646
03/08/2023	26.8976078	34.84062195	0.007386045	0.206899792	2.06445241	0.000755921	0.247388586	206.8427582	37.46240234
04/08/2023	26.9616127	34.87474442	0.006513156	0.208063975	2.035694122	0.000744112	0.253295004	206.8713074	37.53830719
05/08/2023	26.8978653	34.87766647	0.007012395	0.209447116	2.008932829	0.000732796	0.266863525	206.8678436	37.53802109
06/08/2023	26.86114311	34.8716011	0.008548982	0.210204035	1.986233592	0.000723487	0.280619651	206.8848572	37.51589966
07/08/2023	26.82084274	34.87166595	0.009757676	0.209980935	1.96623385	0.000717033	0.284549564	206.9519043	37.49818802
08/08/2023	26.80633163	34.87810516	0.011501716	0.209061712	1.950681567	0.000710684	0.291221648	207.0653992	37.4283905
09/08/2023	26.83325386	34.88577652	0.009741506	0.207946151	1.934821248	0.000703029	0.286996871	207.1850128	37.40028763
10/08/2023	26.86966515	34.89260483	0.006285904	0.206893176	1.916373372	0.00069567	0.270023018	207.2512207	37.41969681
11/08/2023	26.88521004	34.89821243	0.005396576	0.206052169	1.89962244	0.00068827	0.263824701	207.316452	37.40543365
12/08/2023	26.94258499	34.90032959	0.004847398	0.205026448	1.883352995	0.000680882	0.25873214	207.370285	37.41689682
13/08/2023	26.96132278	34.90396118	0.004407213	0.203980029	1.868988991	0.000674665	0.25361672	207.4043427	37.44634628
14/08/2023	26.99575233	34.91146469	0.00413632	0.203225315	1.855865598	0.000668257	0.247544006	207.3874969	37.49591064
15/08/2023	26.99027252	34.91669464	0.003996725	0.202879637	1.844242692	0.000661392	0.241670609	207.3531494	37.55123138
16/08/2023	27.03412628	34.92243958	0.0037825	0.202540115	1.832475543	0.000654981	0.231862128	207.3168335	37.64726257
17/08/2023	27.13204956	34.92624664	0.003288466	0.202064961	1.820184827	0.000649587	0.21395047	207.2028809	37.84586334
18/08/2023	27.11369514	34.92457581	0.002881536	0.202416375	1.808557153	0.000641655	0.204314813	207.1021576	37.92546082
19/08/2023	27.10206032	34.92511368	0.002714925	0.203014985	1.794258714	0.00063253	0.203111514	206.9914551	37.92285156
20/08/2023	27.04472351	34.93341446	0.003397363	0.202510476	1.785786986	0.000631612	0.210687563	206.9824524	37.84437561
21/08/2023	27.02596092	34.95494461	0.00706877	0.200438738	1.792927027	0.000640528	0.236822635	207.1180115	37.66032028
22/08/2023	27.02236366	34.97323227	0.009326804	0.197032943	1.819056153	0.000648767	0.256644547	207.2612915	37.51060867
23/08/2023	27.03683662	34.97335052	0.006810235	0.194318339	1.845082164	0.000646412	0.246806964	207.282547	37.51696014
24/08/2023	27.04610252	34.97739792	0.004957028	0.193114862	1.853559017	0.000641693	0.228662997	207.2310791	37.63139343
25/08/2023	27.08331108	34.9850769	0.003992529	0.191949457	1.850771308	0.000638374	0.214965895	207.1950073	37.75938416
26/08/2023	27.03081131	34.98272324	0.003636685	0.191031918	1.850255966	0.000635502	0.212086618	207.2114258	37.81964111
27/08/2023	26.9074192	34.97018814	0.004232879	0.190718487	1.859053016	0.000629779	0.2167034	207.1843872	37.7494545
28/08/2023	26.78490639	34.94945145	0.005554177	0.190734074	1.876426339	0.000621426	0.222893462	207.1168518	37.66965103
29/08/2023	26.7205925	34.94183731	0.005663201	0.190784141	1.898403406	0.000611365	0.228808194	207.1000977	37.67434311
30/08/2023	26.68623924	34.94393158	0.00512144	0.190870345	1.912266254	0.000601587	0.238069713	207.1833191	37.67970657
31/08/2023	26.66407585	34.94260025	0.005388508	0.191121712	1.909827113	0.000593733	0.254313111	207.3826904	37.59266281
01/09/2023	26.6642704	34.94593048	0.005076637	0.191200182	1.885534167	0.000586914	0.265278488	207.6772614	37.51156616
02/09/2023	26.64354324	34.9482193	0.004630682	0.191249982	1.836848497	0.000581513	0.277105689	208.0435181	37.43590927
03/09/2023	26.60494804	34.9516449	0.004679292	0.19125852	1.768085003	0.000577887	0.300707102	208.5030365	37.35412979
04/09/2023	26.612257	34.95186615	0.005559455	0.191192821	1.694977522	0.000575559	0.328653574	209.0154877	37.33394241
05/09/2023	26.72208977	34.95140076	0.006467111	0.191323295	1.64375484	0.000576077	0.339997977	209.4663086	37.34251022
06/09/2023	26.87034988	34.95159149	0.005728599	0.191612914	1.609750986	0.000577939	0.325773567	209.6509399	37.3858757
07/09/2023	27.0107708	34.95434189	0.00501242	0.192381054	1.584053516	0.000576246	0.303469539	209.5574951	37.54841232
08/09/2023	27.12002754	34.95274734	0.00475933	0.193665937	1.560678005	0.000573476	0.2815561	209.2434845	37.85372543
09/09/2023	26.95192337	34.94648361	0.004300241	0.194789439	1.548797846	0.000575682	0.27818051	209.1223907	37.91469193
10/09/2023	26.83478928	34.94055176	0.004659048	0.195324376	1.545109391	0.00057941	0.286505014	209.1049347	37.71734238
11/09/2023	26.81102371	34.94803619	0.005650571	0.195469335	1.545561314	0.000581514	0.289217442	208.9685059	37.61131668
12/09/2023	26.75310326	34.95325851	0.007454925	0.19558531	1.552103877	0.000585887	0.293301702	208.7859802	37.56002426
13/09/2023	26.70016098	34.95372772	0.011407962	0.195628494	1.579833269	0.000591276	0.304125786	208.6239624	37.50906754
14/09/2023	26.76348877	34.95388794	0.013450307	0.195047632	1.63504374	0.000583036	0.304362595	208.2790375	37.51057816
15/09/2023	26.74936867	34.95465469	0.013156468	0.194672674	1.691666245	0.000565372	0.298973799	207.8804779	37.52870178
16/09/2023	26.77083969	34.9562912	0.010208308	0.194455117	1.744981647	0.000552494	0.284306526	207.594696	37.5835495
17/09/2023	26.77719116	34.95409393	0.007041758	0.194323197	1.784894705	0.000544543	0.25945133	207.4544678	37.64076233
18/09/2023	26.83029366	34.95242691	0.006205949	0.1943537	1.804801702	0.000538555	0.243122816	207.4080658	37.69221115
19/09/2023	26.90886879	34.95193863	0.005233607	0.194279984	1.815059304	0.000531148	0.223676696	207.3513794	37.8392868
20/09/2023	26.92593193	34.95438766	0.004508317	0.19421722	1.806035399	0.0005269	0.20628719	207.2483063	37.99937057
21/09/2023	26.93190575	34.94501495	0.004237571	0.194329754	1.773125648	0.000530454	0.198018983	207.1757965	38.12415314
22/09/2023	26.91077614	34.92977524	0.004182344	0.194782943	1.743643999	0.000534764	0.19534725	207.2416382	38.175354
23/09/2023	27.06991196	34.92707825	0.004345164	0.195165172	1.731428504	0.000533099	0.190515339	207.1193848	38.35936737
24/09/2023	27.00031281	34.92251205	0.003953101	0.195206538	1.722201824	0.000530996	0.184191078	207.0544434	38.45381927
25/09/2023	26.99153137	34.90655518	0.003632112	0.195288852	1.706043839	0.00053297	0.179866537	206.9754486	38.37617493
26/09/2023	26.93736649	34.89181519	0.003456032	0.195643634	1.68949461	0.000536102	0.178465813	206.9112701	38.37840271
27/09/2023	26.96035957	34.88916779	0.00326029	0.196071953	1.679715037	0.000537576	0.178583413	206.7984009	38.38221741
28/09/2023	27.01518631	34.89044952	0.003153632	0.196105033	1.676625013	0.000535242	0.179251	206.6895599	38.37120819
29/09/2023	27.10075951	34.8982811	0.003157426	0.195623413	1.677741766	0.000528867	0.177001268	206.5590668	38.3930397
30/09/2023	27.16292381	34.9029541	0.003198282	0.19493489	1.678674698	0.000522279	0.170946285	206.3553619	38.46480179
01/10/2023	27.21447182	34.88626099	0.003600587	0.194262385	1.675401688	0.000519418	0.165081099	206.1180878	38.62760162
02/10/2023	27.38293839	34.85113907	0.004463526	0.193457454	1.670430303	0.000518704	0.159428447	205.7682495	38.9921875
03/10/2023	27.73094559	34.81117249	0.00507969	0.192438647	1.66886425	0.000516677	0.154135883	205.4263611	39.54969406
04/10/2023	27.93721199	34.85632324	0.004510405	0.191507757	1.663214803	0.000515813	0.14883548	205.1925201	39.94949722
05/10/2023	27.9494648	34.88352203	0.00330565	0.19117339	1.644707203	0.000521611	0.144542396	205.0585175	40.01168442
06/10/2023	27.84890175	34.89713669	0.002621765	0.191414967	1.621616721	0.000533026	0.142506301	204.8870087	39.848629
07/10/2023	27.88366318	34.90055084	0.002727121	0.190892875	1.617648363	0.000535523	0.140381545	204.6681213	39.75860214
08/10/2023	27.80823326	34.90169144	0.002484237	0.190345377	1.608406901	0.000535946	0.137325302	204.6430206	39.75602722
09/10/2023	27.62905693	34.89508057	0.002229092	0.190283567	1.590531707	0.00053912	0.136006057	204.7436981	39.60828018
10/10/2023	27.52614021	34.85085678	0.00223638	0.18996422	1.580114365	0.000541736	0.135067031	204.6828766	39.5185585
11/10/2023	27.69638252	34.74659729	0.002326234	0.189253017	1.576595426	0.000543115	0.133376479	204.5390472	39.54546738
12/10/2023	28.06254959	34.71500015	0.002470381	0.188275725	1.576853633	0.000543945	0.131282985	204.3285522	39.63163376
13/10/2023	27.93899727	34.747715	0.002484098	0.187465549	1.573135853	0.000545958	0.129598111	204.1199646	39.75855637
14/10/2023	27.96847343	34.78050995	0.002416423	0.186996892	1.562374115	0.000550455	0.128283516	203.9060364	39.86909866
15/10/2023	28.06128311	34.80664063	0.002549945	0.186486915	1.55251193	0.000555374	0.127313539	203.7224426	39.93498611
16/10/2023	28.26407814	34.85304642	0.002700565	0.185620815	1.549392462	0.000559095	0.126645789	203.5198212	40.07304382
17/10/2023	28.47693062	34.86325073	0.003186774	0.184400484	1.549016356	0.00056199	0.126628518	203.0972595	40.30053329
18/10/2023	28.30549622	34.8138504	0.002628816	0.183774561	1.546209812	0.000568965	0.125389218	203.2045593	40.20815659
19/10/2023	28.27508736	34.75967026	0.002603536	0.18320927	1.543254852	0.000577577	0.124581762	203.2868958	40.08757401
20/10/2023	28.55347633	34.75121307	0.003442221	0.182221964	1.538940072	0.000583273	0.125530124	203.1911774	40.42655182
21/10/2023	28.56874466	34.74044418	0.003574363	0.180850163	1.539006233	0.000585896	0.126790166	203.0464935	40.55145264
22/10/2023	28.89603996	34.61851501	0.003721271	0.179287285	1.550271749	0.000589763	0.127502248	202.9611359	40.56463242
23/10/2023	29.03036499	34.56599426	0.002769585	0.178043202	1.567002773	0.0006016	0.125911802	203.1233673	40.66501617
24/10/2023	29.2292614	34.59469986	0.003226914	0.176846802	1.578329206	0.000610805	0.126156613	203.0906982	40.79512787
25/10/2023	29.21682549	34.59220886	0.003512801	0.175606295	1.586496234	0.000617511	0.127461717	203.0574646	40.97683716
26/10/2023	29.09763908	34.60582733	0.00355016	0.174468696	1.595591903	0.00062625	0.127811462	203.1302338	41.03589249
27/10/2023	29.09121132	34.61413574	0.00319698	0.173652992	1.601975083	0.000634842	0.127028257	203.1895142	41.09415817
28/10/2023	28.97724342	34.6232605	0.002598346	0.173739031	1.603873372	0.000643996	0.1248402	203.2605286	40.95940399
29/10/2023	29.1086998	34.63595581	0.002943156	0.173586562	1.598929763	0.000650256	0.124295525	203.0784149	40.94207382
30/10/2023	29.04519272	34.64131165	0.002733657	0.173555151	1.594752789	0.000658849	0.124114253	202.7647095	41.05122757
31/10/2023	28.98208427	34.63896179	0.00279805	0.173780039	1.590503335	0.000669761	0.123830065	202.3347473	40.92808914
01/11/2023	29.26063919	34.59659195	0.003487014	0.173378438	1.588784575	0.00067969	0.125221625	202.1233368	40.95592117
02/11/2023	29.28653908	34.61101151	0.00388059	0.172921628	1.5883497	0.000687631	0.12734437	202.1746979	41.04230881
03/11/2023	29.46490288	34.61534119	0.003538281	0.17317386	1.5900805	0.00069711	0.128266081	202.3457031	41.17165756
04/11/2023	29.4021225	34.64492416	0.00278395	0.173180789	1.591998577	0.000708445	0.127781242	202.4728241	41.13673019
05/11/2023	29.48888588	34.6555748	0.002792603	0.172085717	1.589593172	0.000716575	0.127769634	202.2035522	41.09954453
06/11/2023	29.54856682	34.65813446	0.003006185	0.171100333	1.587610126	0.000725022	0.128327712	201.9572449	41.30638885
07/11/2023	29.71868515	34.67686844	0.003669782	0.170308515	1.585585952	0.000734889	0.130169094	201.9350128	41.50816727
08/11/2023	29.90221786	34.68334579	0.004207409	0.169183984	1.583121777	0.000738593	0.133276656	201.7736969	41.93993378
09/11/2023	29.96897125	34.68877792	0.004432066	0.168001413	1.580546856	0.000738978	0.13627021	201.7164917	42.20819092
10/11/2023	30.10069656	34.69822693	0.004091555	0.166964099	1.578772068	0.000739968	0.138095677	201.702179	42.29815292
11/11/2023	30.18586349	34.70995712	0.003871972	0.166046575	1.577831745	0.00074294	0.139218882	201.6367493	42.44895554
12/11/2023	30.18852043	34.72045898	0.003504412	0.165296361	1.577458858	0.000748038	0.139517054	201.6246948	42.50870132
13/11/2023	30.20665932	34.73446274	0.003678606	0.164403796	1.576720238	0.000752455	0.140574321	201.6811829	42.5271492
14/11/2023	30.50421715	34.73849869	0.004697938	0.163118675	1.574729562	0.000751926	0.143449739	201.8345032	42.80626678
15/11/2023	30.71362495	34.73801422	0.003896315	0.162312478	1.57467854	0.000750626	0.143291995	201.9169006	42.71749878
16/11/2023	30.76025009	34.74958038	0.003343647	0.164066643	1.581634521	0.000761131	0.138673455	201.9638062	42.90895844
17/11/2023	30.7494297	34.76327896	0.002969336	0.168137833	1.586614609	0.000776413	0.134620398	201.9141083	42.96467209
